key_resp.keys,key_resp.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,ISI,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftImg,rightImg,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_15.keys,key_resp_15.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_12.keys,key_resp_12.corr,key_resp_12.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,leftimg,rightimg,key_resp_16.keys,key_resp_16.rt,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block2.ran,key_resp_4.keys,key_resp_4.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,colorLoop.thisRepN,colorLoop.thisTrialN,colorLoop.thisN,colorLoop.thisIndex,colorLoop.ran,left,right,middleStim,cue,shapeLoop.thisRepN,shapeLoop.thisTrialN,shapeLoop.thisN,shapeLoop.thisIndex,shapeLoop.ran,LoopSelectFreqNumber.thisRepN,LoopSelectFreqNumber.thisTrialN,LoopSelectFreqNumber.thisN,LoopSelectFreqNumber.thisIndex,LoopSelectFreqNumber.ran,numFreq
,,,,,,,,1.377755511,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.5743,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,SHAPE,0,0,0,4,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1
,,,,,,,,1.346693387,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.4926,0,0,0,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.188376754,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6666,0,1,1,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.182364729,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5487,0,2,2,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.082164329,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.6493,0,3,3,0,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.482965932,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.0588,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,SHAPE,0,0,0,6,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,3
,,,,,,,,1.415831663,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8836,0,0,0,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.498997996,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7006,0,1,1,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.402805611,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.1665,0,2,2,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.347695391,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.6501,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,SHAPE,0,0,0,0,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,2
,,,,,,,,1.095190381,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.7998,0,0,0,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.301603206,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.7093,0,1,1,0,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.316633267,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.583,0,2,2,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.089178357,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.1825,0,3,3,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.164328657,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.7018,0,4,4,6,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.447895792,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6852,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,SHAPE,0,0,0,3,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,4
,,,,,,,,1.002004008,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8869,0,0,0,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.379759519,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.6862,0,1,1,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.423847695,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.8009,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,SHAPE,0,0,0,4,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,0,1,1
,,,,,,,,1.049098196,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.9507,0,0,0,6,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.45490982,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.5798,0,1,1,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.186372745,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.8352,0,2,2,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.065130261,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.7002,0,3,3,0,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.234468938,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7169,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,SHAPE,0,0,0,3,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,1,3
,,,,,,,,1.098196393,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.8006,0,0,0,6,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.28757515,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.7177,0,1,1,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.021042084,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6603,0,2,2,3,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.103206413,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6669,0,3,3,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.243486974,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.6167,0,4,4,0,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.483967936,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8166,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,SHAPE,0,0,0,3,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,3,1,4
,,,,,,,,1.363727455,,,,,,,,,,,,z,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.7174,0,0,0,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.471943888,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.1523,0,1,1,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.250501002,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7999,0,2,2,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.221442886,,,,,,,,,,,,m,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.9504,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,SHAPE,0,0,0,6,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,11,001,2021-07-17_15h31.02.909,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.33182504,120022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,1,1,2
