key_resp.keys,key_resp.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,ISI,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftImg,rightImg,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_15.keys,key_resp_15.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_12.keys,key_resp_12.corr,key_resp_12.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,leftimg,rightimg,key_resp_16.keys,key_resp_16.rt,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block2.ran,key_resp_4.keys,key_resp_4.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,colorLoop.thisRepN,colorLoop.thisTrialN,colorLoop.thisN,colorLoop.thisIndex,colorLoop.ran,left,right,middleStim,cue,shapeLoop.thisRepN,shapeLoop.thisTrialN,shapeLoop.thisN,shapeLoop.thisIndex,shapeLoop.ran,LoopSelectFreqNumber.thisRepN,LoopSelectFreqNumber.thisTrialN,LoopSelectFreqNumber.thisN,LoopSelectFreqNumber.thisIndex,LoopSelectFreqNumber.ran,numFreq
,,,,,,space,0.7078,1.171342685,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.288,z,1,1.087,0,0,0,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.243486974,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.9089,0,1,1,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.027054108,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.9032,0,2,2,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.480961924,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.8764,0,3,3,0,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.383767535,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.8004,0,4,4,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.240480962,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.7286,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,SHAPE,0,0,0,4,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,4
,,,,,,,,1.360721443,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.8186,0,0,0,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.352705411,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8878,0,1,1,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.429859719,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.5304,0,2,2,3,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.290581162,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.679,0,3,3,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.289579158,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.3135,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,SHAPE,0,0,0,2,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,3
,,,,,,,,1.019038076,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7419,0,0,0,3,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.333667335,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.654,0,1,1,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.268537074,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,1.4474,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,SHAPE,0,0,0,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,1,1
,,,,,,,,1.008016032,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,1.746,0,0,0,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.066132265,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.8928,0,1,1,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.004008016,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.835,0,2,2,0,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.156312625,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.752,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,SHAPE,0,0,0,7,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,1,2
,,,,,,,,1.300601202,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.6339,0,0,0,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.134268537,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7171,0,1,1,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.018036072,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.7583,0,2,2,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.086172345,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.0125,0,3,3,3,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.284569138,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,1.0033,0,4,4,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.357715431,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.9501,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,SHAPE,0,0,0,5,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,3,1,4
,,,,,,,,1.458917836,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,1.0756,0,0,0,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.215430862,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.3858,0,1,1,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.420841683,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.9287,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,SHAPE,0,0,0,4,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,1,1
,,,,,,,,1.265531062,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,1.1791,0,0,0,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.480961924,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.9189,0,1,1,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.415831663,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8427,0,2,2,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.26753507,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,1.2832,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,SHAPE,0,0,0,5,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,1,1,2
,,,,,,,,1.305611222,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.3982,0,0,0,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.20240481,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.8943,0,1,1,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.193386774,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.7879,0,2,2,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.204408818,,,,,,,,,,,,m,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.8923,0,3,3,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.23246493,,,,,,,,,,,,z,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,1.2705,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,SHAPE,0,0,0,5,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,8,001,2021-07-09_19h44.49.859,ft-dccs-o_s1_r1_e1,2021.1.4,Win32,60.04924038,120017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,2,1,3
