key_resp.keys,key_resp.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,ISI,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,leftImg,rightImg,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_15.keys,key_resp_15.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,key_resp_12.keys,key_resp_12.corr,key_resp_12.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,leftimg,rightimg,key_resp_16.keys,key_resp_16.rt,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block2.ran,key_resp_4.keys,key_resp_4.rt,key_resp_13.keys,key_resp_13.corr,key_resp_13.rt,colorLoop.thisRepN,colorLoop.thisTrialN,colorLoop.thisN,colorLoop.thisIndex,colorLoop.ran,left,right,middleStim,cue,shapeLoop.thisRepN,shapeLoop.thisTrialN,shapeLoop.thisN,shapeLoop.thisIndex,shapeLoop.ran,LoopSelectFreqNumber.thisRepN,LoopSelectFreqNumber.thisTrialN,LoopSelectFreqNumber.thisN,LoopSelectFreqNumber.thisIndex,LoopSelectFreqNumber.ran,numFreq
,,,,,,,,1.226452906,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.227,0,1,1,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.136272545,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.597,0,2,2,0,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.410821643,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.793,0,3,3,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.379759519,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.941,0,4,4,3,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.170340681,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.762,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,SHAPE,0,0,0,7,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,4
,,,,,,,,1.253507014,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.734,0,0,0,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.043086172,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.883,0,1,1,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.398797595,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.808,0,2,2,6,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.320641283,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.815,0,3,3,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.194388778,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,0,1.617,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,SHAPE,0,0,0,6,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,1,3
,,,,,,,,1.181362725,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.92,0,0,0,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.461923848,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.575,0,1,1,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.238476954,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.76,0,2,2,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.281563126,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.842,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,SHAPE,0,0,0,1,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,2
,,,,,,,,1.374749499,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.773,0,0,0,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.27755511,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,3.86,0,1,1,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.270541082,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.969,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,SHAPE,0,0,0,2,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,1,1
,,,,,,,,1.296593186,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.659,0,0,0,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.392785571,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.493,0,1,1,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.0250501,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,1.742,0,2,2,6,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.023046092,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.24,0,3,3,3,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.337675351,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.7,0,4,4,4,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.381763527,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.673,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,SHAPE,0,0,0,4,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,3,1,4
,,,,,,,,1.032064128,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,1.545,0,0,0,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.354709419,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.669,0,1,1,0,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.220440882,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.853,0,2,2,7,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.25250501,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.856,0,3,3,6,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.30761523,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,1.432,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,SHAPE,0,0,0,0,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,2,1,3
,,,,,,,,1.380761523,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,1.22,0,0,0,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.342685371,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,5.181,0,1,1,5,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.036072144,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,0.972,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,SHAPE,0,0,0,6,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,6,0,1,1
,,,,,,,,1.001002004,,,,,,,,,,,,m,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,5.896,0,0,0,1,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/YellowBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.327655311,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.635,0,1,1,0,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,COLOR,,,,,,,,,,,
,,,,,,,,1.309619238,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,2.119,0,2,2,2,1,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueTruck.png,COLOR,,,,,,,,,,,
,,,,,,,,1.175350701,,,,,,,,,,,,z,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,1,0.662,,,,,,resources/assets/BlueBallWhite.png,resources/assets/YellowTruckWhite.png,resources/assets/BlueBall.png,SHAPE,0,0,0,0,1,,,,,,
,,,,,,,,,,,,,,,,,,,,,10,001,2021-07-16_17h40.13.677,ft-dccs-o_s1_r1_e1,2021.1.4,MacIntel,62.5,120026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,1,1,2
