key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,11.0554,z,5.5639,m,3.2192,m,2.7422,z,2.2179,space,7.4612,space,8.5123,1.051102204,m,1,2.2639,0,0,0,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.284569138,m,1,4.4553,0,1,1,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.151302605,z,1,2.3898,0,2,2,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.447895792,m,0,5.2712,0,3,3,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,space,2.0858,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.356713427,z,0,1.551,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_left.png,m,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,,,,,,,,space,23.0648,0,0,0,3,1
,,,,,,,,,,,,,,1.492985972,z,1,1.3651,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,,,,,,,,,,0,1,1,1,1
,,,,,,,,,,,,,,1.264529058,z,1,0.7104,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,,,,,,,,,,0,2,2,19,1
,,,,,,,,,,,,,,1.49498998,m,1,0.586,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,,,,,,,,,,0,3,3,8,1
,,,,,,,,,,,,,,1.28256513,z,1,0.6227,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,26,001,2021-09-06_13h14.16.854,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.08735492,120054,,,,,,,,,,0,4,4,17,1
