key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,9.4211,z,5.7053,m,1.6574,m,4.2664,z,0.9236,space,5.645,space,10.1712,1.396793587,m,1,1.2027,0,0,0,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.406813627,m,1,0.8385,0,1,1,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.001002004,z,1,0.7858,0,2,2,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.056112224,z,1,0.6817,0,3,3,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,space,1.1836,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.473947896,z,1,0.4997,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,,,,,,,,space,143.4953,0,0,0,19,1
,,,,,,,,,,,,,,1.129258517,m,1,0.47,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,,,,,,,,,,0,1,1,5,1
,,,,,,,,,,,,,,1.475951904,z,1,0.5622,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,,,,,,,,,,0,2,2,17,1
,,,,,,,,,,,,,,1.049098196,z,1,0.6154,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,,,,,,,,,,0,3,3,15,1
,,,,,,,,,,,,,,1.190380762,m,1,0.5651,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,27,001,2021-09-11_18h10.08.892,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120058,,,,,,,,,,0,4,4,13,1
