key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,10.0266,z,1.4027,m,0.5587,m,0.7171,z,0.5184,space,5.2879,space,4.5584,1.458917836,m,1,0.7802,0,0,0,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.170340681,z,1,0.5965,0,1,1,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.146292585,z,1,1.7267,0,2,2,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.126252505,m,1,0.6605,0,3,3,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,space,1.732,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.115230461,z,1,2.3933,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,,,,,,,,space,4.3629,0,0,0,18,1
,,,,,,,,,,,,,,1.194388778,m,1,0.7789,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,,,,,,,,,,0,1,1,12,1
,,,,,,,,,,,,,,1.139278557,m,1,0.9271,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,,,,,,,,,,0,2,2,11,1
,,,,,,,,,,,,,,1.210420842,m,1,0.6853,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,,,,,,,,,,0,3,3,10,1
,,,,,,,,,,,,,,1.308617234,z,1,0.655,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,33,001,2021-09-30_17h31.21.774,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120064,,,,,,,,,,0,4,4,15,1
