key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,8.5704,z,4.8146,m,1.4853,m,7.3362,z,3.3738,space,6.9274,space,11.013,1.151302605,m,1,5.2862,0,0,0,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.472945892,z,1,2.8354,0,1,1,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.44488978,m,1,3.399,0,2,2,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.22745491,z,1,1.5058,0,3,3,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,space,2.6112,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.26252505,z,0,0.9647,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_left.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,space,4.9083,0,0,0,3,1
,,,,,,,,,,,,,,1.45490982,m,1,0.5585,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,1,1,4,1
,,,,,,,,,,,,,,1.373747495,z,1,0.5806,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,2,2,0,1
,,,,,,,,,,,,,,1.357715431,z,1,0.7226,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,3,3,14,1
,,,,,,,,,,,,,,1.353707415,z,1,0.6677,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,4,4,17,1
,,,,,,,,,,,,,,1.289579158,m,1,0.5091,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,5,5,5,1
,,,,,,,,,,,,,,1.063126253,m,1,0.834,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,6,6,12,1
,,,,,,,,,,,,,,1.110220441,m,1,0.7277,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,7,7,8,1
,,,,,,,,,,,,,,1.011022044,z,1,0.593,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,8,8,16,1
,,,,,,,,,,,,,,1.30761523,z,1,0.6672,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,9,9,19,1
,,,,,,,,,,,,,,1.4498998,m,1,0.482,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,10,10,6,1
,,,,,,,,,,,,,,1.008016032,z,1,0.4797,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,11,11,2,1
,,,,,,,,,,,,,,1.245490982,z,1,0.5365,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,12,12,1,1
,,,,,,,,,,,,,,1.254509018,m,1,0.6367,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,13,13,9,1
,,,,,,,,,,,,,,1.019038076,z,1,0.6533,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,14,14,15,1
,,,,,,,,,,,,,,1.366733467,m,1,0.6406,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,15,15,10,1
,,,,,,,,,,,,,,1.399799599,m,1,0.7263,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,16,16,7,1
,,,,,,,,,,,,,,1.226452906,m,1,0.7301,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,17,17,13,1
,,,,,,,,,,,,,,1.22745491,z,1,0.7816,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,18,18,18,1
,,,,,,,,,,,,,,1.341683367,m,1,0.6385,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,9,001,2021-07-09_19h40.15.698,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,59.73002031,120017,,,,,,,,,,0,19,19,11,1
