key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,16.1339,z,5.2808,m,2.7116,m,3.2373,z,2.423,space,3.0125,space,9.0921,1.132264529,m,1,1.658,0,0,0,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.418837675,m,1,1.0399,0,1,1,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.413827655,z,1,1.6157,0,2,2,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.037074148,z,1,0.8324,0,3,3,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,space,2.4932,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.304609218,m,1,0.9479,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,space,6.6586,0,0,0,11,1
,,,,,,,,,,,,,,1.350701403,z,0,0.7045,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_left.png,m,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,0,1,1,3,1
,,,,,,,,,,,,,,1.344689379,m,1,0.7388,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,0,2,2,10,1
,,,,,,,,,,,,,,1.238476954,z,1,0.7329,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,0,3,3,15,1
,,,,,,,,,,,,,,1.241482966,z,1,0.8347,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,0,4,4,17,1
,,,,,,,,,,,,,,1.03006012,z,1,0.8531,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,0,5,5,1,1
,,,,,,,,,,,,,,1.185370741,m,1,0.621,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,0,6,6,4,1
,,,,,,,,,,,,,,1.498997996,m,1,0.7046,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,28,001,2021-09-12_15h30.53.656,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120060,,,,,,,,,,0,7,7,7,1
