key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
,,,,,,,,,,,,,,1.199398798,z,1,0.471,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,10,10,2,1
,,,,,,,,,,,,,,1.46492986,m,1,0.387,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,11,11,5,1
,,,,,,,,,,,,,,1.29258517,z,1,0.503,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,12,12,1,1
,,,,,,,,,,,,,,1.312625251,m,1,0.486,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,13,13,11,1
,,,,,,,,,,,,,,1.338677355,m,1,0.532,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,14,14,4,1
,,,,,,,,,,,,,,1.258517034,m,1,0.583,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,15,15,13,1
,,,,,,,,,,,,,,1.48997996,m,1,0.502,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,16,16,7,1
,,,,,,,,,,,,,,1.188376754,z,1,0.597,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,17,17,14,1
,,,,,,,,,,,,,,1.466933868,m,1,0.537,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,18,18,8,1
,,,,,,,,,,,,,,1.461923848,z,0,0.551,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_left.png,m,8,001,2021-07-07_19h43.32.553,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,66.66666667,120011,,,,,,,,,,0,19,19,3,1
