key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,6.088,z,2.669,m,0.944,m,1.029,z,0.877,space,2.004,space,4.428,1.324649299,z,1,2.195,0,0,0,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.481963928,m,1,0.949,0,1,1,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.188376754,z,1,0.817,0,2,2,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.081162325,m,1,0.797,0,3,3,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,space,1.553,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.328657315,z,1,0.975,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,space,5.169,0,0,0,15,1
,,,,,,,,,,,,,,1.114228457,z,1,0.903,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,1,1,17,1
,,,,,,,,,,,,,,1.25751503,z,1,0.889,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,2,2,18,1
,,,,,,,,,,,,,,1.337675351,m,1,0.753,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,3,3,12,1
,,,,,,,,,,,,,,1.414829659,m,1,0.789,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,4,4,8,1
,,,,,,,,,,,,,,1.004008016,z,1,0.773,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,5,5,16,1
,,,,,,,,,,,,,,1.001002004,m,1,0.984,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,6,6,4,1
,,,,,,,,,,,,,,1.450901804,m,1,0.859,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,7,7,10,1
,,,,,,,,,,,,,,1.372745491,m,1,0.738,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,8,8,9,1
,,,,,,,,,,,,,,1.332665331,z,1,0.722,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,9,9,19,1
,,,,,,,,,,,,,,1.231462926,m,1,0.689,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,10,10,13,1
,,,,,,,,,,,,,,1.355711423,z,0,0.619,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_left.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,11,11,3,1
,,,,,,,,,,,,,,1.382765531,z,1,0.682,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,12,12,0,1
,,,,,,,,,,,,,,1.169338677,m,1,0.702,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,13,13,5,1
,,,,,,,,,,,,,,1.080160321,m,1,0.729,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,14,14,6,1
,,,,,,,,,,,,,,1.168336673,z,1,0.773,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,15,15,1,1
,,,,,,,,,,,,,,1.092184369,m,1,0.909,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,16,16,11,1
,,,,,,,,,,,,,,1.461923848,m,1,0.704,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,17,17,7,1
,,,,,,,,,,,,,,1.339679359,z,1,0.746,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,18,18,14,1
,,,,,,,,,,,,,,1.376753507,z,1,0.886,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,38,001,2021-10-11_21h02.51.023,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,61.88118812,120078,,,,,,,,,,0,19,19,2,1
