key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,8.8435,z,2.6769,m,2.1595,m,2.376,z,2.3864,space,2.8156,space,11.7482,1.376753507,z,1,0.6906,0,0,0,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.315631263,m,0,3.1881,0,1,1,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.256513026,m,1,0.8584,0,2,2,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.360721443,m,1,0.7919,0,3,3,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],space,2.5016,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.260521042,m,1,0.6199,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],,,,,,,,space,6.8843,0,0,0,12,1
,,,,,,,,,,,,,,1.496993988,m,1,0.5953,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],,,,,,,,,,0,1,1,8,1
,,,,,,,,,,,,,,1.133266533,m,1,0.581,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],,,,,,,,,,0,2,2,11,1
,,,,,,,,,,,,,,1.014028056,z,1,0.534,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],,,,,,,,,,0,3,3,18,1
,,,,,,,,,,,,,,1.404809619,m,1,0.562,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,4,001,2021-07-02_14h10.40.943,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,[record_name],,,,,,,,,,0,4,4,10,1
