key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
,,,,,,,,,,,,,,1.452905812,m,1,0.68743,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,5,5,8,1
,,,,,,,,,,,,,,1.315631263,m,1,0.683545,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,6,6,11,1
,,,,,,,,,,,,,,1.326653307,z,1,0.617865,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,7,7,17,1
,,,,,,,,,,,,,,1.167334669,z,0,0.827275,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_left.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,8,8,3,1
,,,,,,,,,,,,,,1.424849699,m,1,0.63548,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,9,9,5,1
,,,,,,,,,,,,,,1.19739479,m,1,0.802925,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,10,10,9,1
,,,,,,,,,,,,,,1.111222445,m,1,0.76583,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,11,11,10,1
,,,,,,,,,,,,,,1.059118236,m,1,0.91589,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,12,12,7,1
,,,,,,,,,,,,,,1.490981964,z,1,0.733525,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,13,13,1,1
,,,,,,,,,,,,,,1.261523046,z,1,2.204065,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,14,14,18,1
,,,,,,,,,,,,,,1.193386774,m,1,0.782065,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,15,15,12,1
,,,,,,,,,,,,,,1.446893788,m,1,1.3174,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,16,16,4,1
,,,,,,,,,,,,,,1.019038076,z,1,0.960925,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,17,17,0,1
,,,,,,,,,,,,,,1.28757515,m,1,0.63759,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,18,18,6,1
,,,,,,,,,,,,,,1.245490982,z,1,0.836705,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,10,001,2021-07-11_21h27.02.374,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99880002,120019,,,,,,,,,,0,19,19,14,1
