key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,7.446,z,2.58,m,2.982,m,3.491,z,0.952,space,13.337,space,28.504,1.402805611,m,1,0.923,0,0,0,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.481963928,z,1,0.484,0,1,1,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.316633267,m,1,0.558,0,2,2,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.314629259,z,1,0.555,0,3,3,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,space,2.194,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.23747495,m,1,0.424,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,,,,,,,,space,8.615,0,0,0,6,1
,,,,,,,,,,,,,,1.487975952,z,0,0.433,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,,,,,,,,,,0,1,1,10,1
,,,,,,,,,,,,,,1.28757515,m,0,0.409,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,,,,,,,,,,0,2,2,14,1
,,,,,,,,,,,,,,1.281563126,m,1,0.449,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,,,,,,,,,,0,3,3,12,1
,,,,,,,,,,,,,,1.432865731,z,1,0.434,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,19,001,2021-07-29_21h08.11.951,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,55.55555556,120045,,,,,,,,,,0,4,4,1,1
