key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
,,,,,,,,,,,,,,1.379759519,z,0,7.6884,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,10,10,12,1
,,,,,,,,,,,,,,1.031062124,m,0,1.5301,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,11,11,18,1
,,,,,,,,,,,,,,1.380761523,z,1,1.7888,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,12,12,17,1
,,,,,,,,,,,,,,1.006012024,m,1,0.9159,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,13,13,8,1
,,,,,,,,,,,,,,1.465931864,z,0,1.289,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_left.png,m,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,14,14,3,1
,,,,,,,,,,,,,,1.445891784,z,1,1.3402,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,15,15,2,1
,,,,,,,,,,,,,,1.349699399,m,1,1.3841,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,16,16,4,1
,,,,,,,,,,,,,,1.149298597,m,1,1.307,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,17,17,9,1
,,,,,,,,,,,,,,1.121242485,m,1,1.5638,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,18,18,10,1
,,,,,,,,,,,,,,1.28757515,z,1,1.1052,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,16,001,2021-07-26_21h06.24.284,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,61.96170766,120036,,,,,,,,,,0,19,19,1,1
