key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,8.5035,z,2.97,m,1.5937,m,3.0718,z,172.8656,space,3.7236,space,7.2179,1.320641283,z,1,1.2182,0,0,0,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.422845691,m,1,6.9903,0,1,1,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.25250501,z,1,0.7641,0,2,2,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.498997996,m,1,0.8872,0,3,3,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,space,2.3341,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.158316633,z,1,0.9227,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,,,,,,,,space,316.8541,0,0,0,15,1
,,,,,,,,,,,,,,1.04008016,z,1,0.6528,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,,,,,,,,,,0,1,1,16,1
,,,,,,,,,,,,,,1.076152305,z,1,0.6337,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,,,,,,,,,,0,2,2,17,1
,,,,,,,,,,,,,,1.128256513,z,1,1.0859,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,,,,,,,,,,0,3,3,0,1
,,,,,,,,,,,,,,1.492985972,m,1,1.3641,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,43,001,2021-10-18_13h59.18.513,ft-flanker-o_s1_r1_e1,2021.1.4,Win32,32.23414886,120092,,,,,,,,,,0,4,4,11,1
