key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,9.3084,z,1.0796,m,0.8508,m,0.9873,z,0.8866,space,2.0762,space,4.4508,1.019038076,z,1,0.812,0,0,0,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.080160321,m,1,0.6765,0,1,1,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.422845691,z,1,0.7646,0,2,2,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.103206413,m,1,0.7654,0,3,3,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,space,1.7305,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.321643287,z,0,0.689,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_left.png,m,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,space,3.1738,0,0,0,3,1
,,,,,,,,,,,,,,1.145290581,z,1,0.698,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,,,0,1,1,16,1
,,,,,,,,,,,,,,1.457915832,m,1,0.6507,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,,,0,2,2,13,1
,,,,,,,,,,,,,,1.446893788,m,1,0.5669,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,,,0,3,3,5,1
,,,,,,,,,,,,,,1.04509018,m,1,0.788,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,,,0,4,4,8,1
,,,,,,,,,,,,,,1.136272545,z,1,0.533,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,23,001,2021-08-27_15h38.18.479,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,60.0024001,120028,,,,,,,,,,0,5,5,2,1
