key_resp_10.keys,key_resp_10.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,key_resp_11.keys,key_resp_11.rt,key_resp_16.keys,key_resp_16.rt,ISI,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,left_arrow,right_arrow,empty,middle,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,id,key_resp_18.keys,key_resp_18.rt,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,block.ran,key_resp_9.keys,key_resp_9.rt,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
space,6.2422,z,3.9749,m,0.7211,m,7.0055,z,2.5203,space,6.4828,space,10.7246,1.450901804,z,0,0.1495,0,0,0,2,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_right_empty.png,img/incongruent_right.png,m,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.090180361,z,1,0.6009,0,1,1,0,1,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.011022044,z,1,0.5882,0,2,2,3,1,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.318637275,m,1,0.5026,0,3,3,1,1,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],space,2.0539,0,0,0,0,1,,,,,,,
,,,,,,,,,,,,,,1.492985972,z,0,0.6472,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_left.png,m,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],,,,,,,,space,4.9634,0,0,0,3,1
,,,,,,,,,,,,,,1.073146293,z,1,0.7358,,,,,,img/left_arrow.png,img/right_arrow.png,img/incongruent_left_empty.png,img/incongruent_left.png,z,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],,,,,,,,,,0,1,1,15,1
,,,,,,,,,,,,,,1.406813627,z,1,0.4449,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],,,,,,,,,,0,2,2,0,1
,,,,,,,,,,,,,,1.175350701,m,1,0.4855,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_right_empty.png,img/congruent_right.png,m,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],,,,,,,,,,0,3,3,6,1
,,,,,,,,,,,,,,1.359719439,z,1,0.4761,,,,,,img/left_arrow.png,img/right_arrow.png,img/congruent_left_empty.png,img/congruent_left.png,z,5,001,2021-07-03_16h46.34.190,ft-flanker-o_s1_r1_e1,2021.1.4,MacIntel,59.99160118,[record_name],,,,,,,,,,0,4,4,2,1
